Cancer	Gene_symbol	Ensembl_ID	Gene_biotype	ENTREZID	Onco_gene_OncoVar	P_value	FDR	OncoVar_Score	CGC	OncoKB	OncoVar	MutPanning	2020Rule	CTAT	HCD	Intogen	Oncogene	TSgene	CGCPointMut	FASMIC	MouseMut	PMID_29056346	PMID_29056346_collected_known	TCGA_papers	DriverDBv3	Therapeutic_target_in_PMID_30971826	Consensus_Score	Driver Level
PanCancer	XPO1	ENSG00000082898	protein_coding	7514	Y	0	0	1	1	Oncogene	Y	Y	N	N	N	Y	N	N	Y	Y	Y	N	Y	N	Y	Y	45	4
PanCancer	ASXL1	ENSG00000171456	protein_coding	171023	Y	0.00364533117809306	0.121075321645331	0.524350767677726	1	TSG	N	Y	TSG	Pssible_TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	40	4
PanCancer	GNAS	ENSG00000087460	protein_coding	2778	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	N	Y	Y	Y	N	Y	Y	N	N	Y	N	Y	N	47	4
PanCancer	MAFB	ENSG00000204103	protein_coding	9935	Y	0.311484811284477	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	NFATC2	ENSG00000101096	protein_coding	4773	Y	0.35044848109879	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	PLCG1	ENSG00000124181	protein_coding	5335	Y	0.440103837201397	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	Y	N	23	4
PanCancer	PTK6	ENSG00000101213	protein_coding	5753	Y	0.372035408627238	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	PTPRT	ENSG00000196090	protein_coding	11122	Y	0.590316275039337	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	SALL4	ENSG00000101115	protein_coding	57167	Y	0.154441191523358	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	22	4
PanCancer	SDC4	ENSG00000124145	protein_coding	6385	Y	0.227610942031043	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	SRC	ENSG00000197122	protein_coding	6714	Y	0.136373072515024	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	Y	N	22	4
PanCancer	SS18L1	ENSG00000184402	protein_coding	26039	Y	0.522251185834047	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	TOP1	ENSG00000198900	protein_coding	7150	Y	0	0	1	1	TSG	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	31	4
PanCancer	DYRK1A	ENSG00000157540	protein_coding	1859	Y	0	0	1	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	ERG	ENSG00000157554	protein_coding	2078	Y	0.579253389000287	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	Y	N	22	4
PanCancer	OLIG2	ENSG00000205927	protein_coding	10215	Y	0.0113826897867531	0.297611428227271	0.481059131809876	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	RUNX1	ENSG00000159216	protein_coding	861	Y	1.63420887090652e-05	0.000964466622656394	0.740362222530016	1	TSG	Y	Y	TSG	TSG	Y	Y	Y	Y	N	N	Y	Y	Y	Y	Y	N	50	4
PanCancer	TMPRSS2	ENSG00000184012	protein_coding	7113	Y	0.240843177853631	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	U2AF1	ENSG00000160201	protein_coding	7307	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	N	N	Y	N	N	Y	Y	Y	N	N	48	4
PanCancer	APOBEC3B	ENSG00000179750	protein_coding	9582	Y	0.438715317790239	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	BCR	ENSG00000186716	protein_coding	613	Y	0.31075431115324	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	22	4
PanCancer	CHEK2	ENSG00000183765	protein_coding	11200	Y	0	0	1	1	TSG	Y	Y	N	Pssible_TSG	Y	Y	N	Y	N	N	N	N	N	Y	Y	N	45	4
PanCancer	CLTCL1	ENSG00000269216	protein_coding	8218	Y	0.532506132208929	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	EP300	ENSG00000100393	protein_coding	2033	Y	2.72438548550676e-19	1.84211760311417e-17	0.999995861087755	1	TSG	Y	Y	TSG	TSG	Y	Y	N	N	Y	N	N	Y	Y	Y	Y	N	48	4
PanCancer	EWSR1	ENSG00000182944	protein_coding	2130	Y	0.266876881158228	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	Y	N	Y	N	N	N	Y	N	N	N	Y	N	23	4
PanCancer	LZTR1	ENSG00000099949	protein_coding	8216	Y	0.0450634326530691	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	Y	N	N	N	N	N	N	Y	Y	N	Y	N	23	4
PanCancer	MAPK1	ENSG00000100030	protein_coding	5594	Y	0.000161647915177207	0.00842053680591472	0.649096336647656	1	Oncogene	Y	Y	N	Oncogene	N	N	N	N	N	Y	Y	N	N	N	Y	N	43	4
PanCancer	MN1	ENSG00000169184	protein_coding	4330	Y	0.247574915716887	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	MYH9	ENSG00000100345	protein_coding	4627	Y	0.159173598883147	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	Y	Y	N	Y	N	N	Y	N	N	N	Y	Y	24	4
PanCancer	NF2	ENSG00000186575	protein_coding	4771	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	N	Y	N	Y	Y	N	N	Y	Y	N	Y	N	47	4
PanCancer	PDGFB	ENSG00000100311	protein_coding	5155	Y	0.523189901688272	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	SMARCB1	ENSG00000099956	protein_coding	6598	Y	0.11786269097312	0.596573590279973	0.447711526065277	1	TSG	N	Y	TSG	N	N	Y	N	N	Y	N	N	N	Y	N	Y	Y	34	4
PanCancer	ZNRF3	ENSG00000183579	protein_coding	84133	Y	0	0	1	2	TSG	Y	N	N	N	N	N	N	N	N	N	Y	Y	Y	N	Y	N	33	4
PanCancer	ATR	ENSG00000175054	protein_coding	545	Y	0.000188834964372502	0.00959206460817537	0.64324894246573	1	TSG	Y	N	N	Pssible_TSG	Y	Y	N	Y	N	N	N	N	N	Y	Y	Y	35	4
PanCancer	BAP1	ENSG00000163930	protein_coding	8314	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	N	49	4
PanCancer	BCL6	ENSG00000113916	protein_coding	604	Y	0.415796743593658	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	Y	N	22	4
PanCancer	C3orf70	ENSG00000187068	protein_coding	285382	Y	3.81558871552478e-06	0.000233976941654703	0.792590705034792	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	CACNA1D	ENSG00000157388	protein_coding	776	Y	0.290440385718499	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	CBLB	ENSG00000114423	protein_coding	868	Y	0.345682588400606	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	Y	N	23	4
PanCancer	CCDC66	ENSG00000180376	protein_coding	285331	Y	2.03405006141672e-05	0.00118672292154655	0.732182882097219	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	CNBP	ENSG00000169714	protein_coding	7555	Y	0.183389329434216	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	CTNNB1	ENSG00000168036	protein_coding	1499	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	N	Y	N	Y	Y	Y	Y	Y	Y	50	4
PanCancer	EIF4A2	ENSG00000156976	protein_coding	1974	Y	0	0	1	1	Oncogene	Y	N	N	N	Y	Y	N	N	N	N	Y	N	N	Y	Y	N	34	4
PanCancer	EPHA3	ENSG00000044524	protein_coding	2042	Y	0.0132137426889454	0.329315946788321	0.476190982138461	2	TSG	N	N	N	Y	N	N	N	Y	N	Y	N	N	N	Y	Y	N	24	4
PanCancer	ETV5	ENSG00000244405	protein_coding	2119	Y	0.223986883661556	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	FANCD2	ENSG00000144554	protein_coding	2177	Y	0.00526392663160765	0.165878675644179	0.509202229335331	1	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	20	4
PanCancer	FHIT	ENSG00000189283	protein_coding	2272	Y	0.385523391864778	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N	Y	N	22	4
PanCancer	FOXL2	ENSG00000183770	protein_coding	668	Y	0.489563084158673	0.596573590279973	0.447711526065277	1	Oncogene/TSG	N	N	Oncogene	N	N	N	N	Y	Y	N	N	N	Y	N	Y	N	24	4
PanCancer	FOXP1	ENSG00000114861	protein_coding	27086	Y	0.238901389213674	0.596573590279973	0.447711526065277	1	Oncogene/TSG	N	N	N	N	N	Y	Y	Y	N	N	Y	N	N	N	Y	N	24	4
PanCancer	GATA2	ENSG00000179348	protein_coding	2624	Y	0.268664725287994	0.596573590279973	0.447711526065277	1	Oncogene	N	N	Oncogene	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	23	4
PanCancer	GMPS	ENSG00000163655	protein_coding	8833	Y	0.163035809478182	0.596573590279973	0.447711526065277	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	20	4
PanCancer	KLHL6	ENSG00000172578	protein_coding	89857	Y	0.0843875242540191	0.596573590279973	0.447711526065277	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	LPP	ENSG00000145012	protein_coding	4026	Y	0.349365557236997	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	MAP3K13	ENSG00000073803	protein_coding	9175	Y	0.212545732916752	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	MB21D2	ENSG00000180611	protein_coding	151963	Y	0	0	1	2	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	MECOM	ENSG00000085276	protein_coding	2122	Y	0.404265161227075	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	Y	Y	Y	N	N	N	Y	N	N	Y	Y	N	25	4
PanCancer	MITF	ENSG00000187098	protein_coding	4286	Y	0.342870447438727	0.596573590279973	0.447711526065277	1	Oncogene/TSG	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	MLF1	ENSG00000178053	protein_coding	4291	Y	0.191342830413241	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	MLH1	ENSG00000076242	protein_coding	4292	Y	0	0	1	1	TSG	Y	N	TSG	Y	N	Y	N	Y	Y	N	N	N	Y	N	Y	N	36	4
PanCancer	MYD88	ENSG00000172936	protein_coding	4615	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	N	N	Y	Y	N	Y	N	N	N	Y	N	Y	N	45	4
PanCancer	PBRM1	ENSG00000163939	protein_coding	55193	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	50	4
PanCancer	PIK3CA	ENSG00000121879	protein_coding	5290	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	50	4
PanCancer	PIK3CB	ENSG00000051382	protein_coding	5291	Y	0.014586935777737	0.352086558606842	0.472977580323651	1	Oncogene	N	N	N	Y	Y	Y	N	N	N	Y	N	N	N	N	Y	Y	24	4
PanCancer	POLQ	ENSG00000051341	protein_coding	10721	Y	7.32870338643833e-07	4.70604160852424e-05	0.843525020259996	1	Y	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	N	42	4
PanCancer	PPARG	ENSG00000132170	protein_coding	5468	Y	0.478504066508222	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	Y	N	23	4
PanCancer	RAF1	ENSG00000132155	protein_coding	5894	Y	0.0456728918328926	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	Y	N	N	Y	N	N	Y	Y	N	N	N	Y	N	24	4
PanCancer	RHOA	ENSG00000067560	protein_coding	387	Y	2.11439443938055e-06	0.000131233843319607	0.811988597327327	1	Oncogene	Y	Y	N	Oncogene	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	48	4
PanCancer	RPN1	ENSG00000163902	protein_coding	6184	Y	0.408874200335249	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	20	4
PanCancer	SETD2	ENSG00000181555	protein_coding	29072	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	50	4
PanCancer	SOX2	ENSG00000181449	protein_coding	6657	Y	0.256197226491228	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	SRGAP3	ENSG00000196220	protein_coding	9901	Y	0.0665143353472441	0.596573590279973	0.447711526065277	2	N	N	Y	N	N	N	Y	N	Y	N	N	N	N	N	N	Y	N	22	4
PanCancer	STAG1	ENSG00000118007	protein_coding	10274	Y	0.0141120633232919	0.34455605162006	0.474016512625969	2	TSG	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	TBL1XR1	ENSG00000177565	protein_coding	79718	Y	0	0	1	1	TSG	Y	Y	N	Pssible_TSG	Y	Y	N	N	N	N	N	N	Y	Y	Y	N	45	4
PanCancer	TFG	ENSG00000114354	protein_coding	10342	Y	0.224015343519322	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	TFRC	ENSG00000072274	protein_coding	7037	Y	0.475508324757852	0.596573590279973	0.447711526065277	2	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	Y	21	4
PanCancer	TGFBR2	ENSG00000163513	protein_coding	7048	Y	2.19314304029622e-05	0.00127227218417184	0.729408552423289	1	TSG	Y	Y	N	TSG	Y	Y	N	Y	N	Y	N	Y	Y	Y	Y	N	48	4
PanCancer	TP63	ENSG00000073282	protein_coding	8626	Y	0.428776957325606	0.596573590279973	0.447711526065277	1	Oncogene/TSG	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	22	4
PanCancer	VHL	ENSG00000134086	protein_coding	7428	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	Y	49	4
PanCancer	WWTR1	ENSG00000018408	protein_coding	25937	Y	0.269519646164714	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	XPC	ENSG00000154767	protein_coding	7508	Y	0.00907023531755385	0.253718089293767	0.488738146115482	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	AFF1	ENSG00000172493	protein_coding	4299	Y	0.416610759464645	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	ALB	ENSG00000163631	protein_coding	213	Y	0.0494613583759958	0.596573590279973	0.447711526065277	N	Y	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	N	Y	N	22	4
PanCancer	CHIC2	ENSG00000109220	protein_coding	26511	Y	0.212123837356743	0.596573590279973	0.447711526065277	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	EPHA5	ENSG00000145242	protein_coding	2044	Y	0	0	1	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	FAT1	ENSG00000083857	protein_coding	2195	Y	0	0	1	1	TSG	Y	Y	N	TSG	N	Y	N	Y	N	N	N	Y	Y	N	Y	N	45	4
PanCancer	FAT4	ENSG00000196159	protein_coding	79633	Y	0.596573590279973	0.596573590279973	0.447711526065277	1	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	31	4
PanCancer	FBXW7	ENSG00000109670	protein_coding	55294	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	50	4
PanCancer	FGFR3	ENSG00000068078	protein_coding	2261	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	N	Y	Y	N	Y	Y	Y	Y	N	50	4
PanCancer	FIP1L1	ENSG00000145216	protein_coding	81608	Y	0.170081076183799	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	FRG1	ENSG00000109536	protein_coding	2483	Y	3.79405981238841e-05	0.00214611361132885	0.708122023471396	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	21	4
PanCancer	IL2	ENSG00000109471	protein_coding	3558	Y	0.492363073596811	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	KDR	ENSG00000128052	protein_coding	3791	Y	0.119869945582298	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	Y	N	N	Y	Y	N	N	Y	N	Y	N	24	4
PanCancer	KIT	ENSG00000157404	protein_coding	3815	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Pssible_Oncogene	Y	Y	Y	N	Y	N	N	Y	Y	Y	Y	N	49	4
PanCancer	LEF1	ENSG00000138795	protein_coding	51176	Y	0.0954214192888072	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	NSD2	ENSG00000109685	protein-coding	7468	Y	0.198151976798251	0.596573590279973	0.447711526065277	1	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	PDGFRA	ENSG00000134853	protein_coding	5156	Y	0.129286664214409	0.596573590279973	0.447711526065277	1	Oncogene	N	N	Oncogene	N	Y	N	Y	N	Y	Y	N	N	Y	Y	Y	N	27	4
PanCancer	PHOX2B	ENSG00000109132	protein_coding	8929	Y	0.398620593805491	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	22	4
PanCancer	PTPN13	ENSG00000163629	protein_coding	5783	Y	0.121663981894485	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	RAP1GDS1	ENSG00000138698	protein_coding	5910	Y	0.349316840011601	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	REST	ENSG00000084093	protein_coding	5978	Y	0	0	1	N	TSG	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	RHOH	ENSG00000168421	protein_coding	399	Y	0.562663071432529	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	SLC34A2	ENSG00000157765	protein_coding	10568	Y	0.499566024283298	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	TEC	ENSG00000135605	protein_coding	100124696	Y	0.0657917985595718	0.596573590279973	0.447711526065277	2	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	TET2	ENSG00000168769	protein_coding	54790	Y	0.00026262677037838	0.012891439065208	0.62985482329218	1	TSG	Y	Y	TSG	N	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	N	48	4
PanCancer	ACSL6	ENSG00000164398	protein_coding	23305	Y	0.473064564591126	0.596573590279973	0.447711526065277	2	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	AFF4	ENSG00000072364	protein_coding	27125	Y	0.019817335760726	0.431880717648788	0.463171601347098	1	Y	N	N	N	N	N	Y	N	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	APC	ENSG00000134982	protein_coding	324	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	Y	50	4
PanCancer	ARHGAP26	ENSG00000145819	protein_coding	23092	Y	0.085723428257321	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	Y	N	N	Y	N	N	N	N	N	Y	N	22	4
PanCancer	CD74	ENSG00000019582	protein_coding	972	Y	0.258489828619153	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	CSF1R	ENSG00000182578	protein_coding	1436	Y	0.404804483814639	0.596573590279973	0.447711526065277	2	Y	N	N	Oncogene	N	N	N	Y	N	N	N	N	N	Y	N	Y	N	23	4
PanCancer	CTNND2	ENSG00000169862	protein_coding	1501	Y	0.594737590612998	0.596573590279973	0.447711526065277	2	N	N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	DROSHA	ENSG00000113360	protein_coding	29102	Y	0.340445259957061	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	EBF1	ENSG00000164330	protein_coding	1879	Y	0.254937341229539	0.596573590279973	0.447711526065277	1	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	FGFR4	ENSG00000160867	protein_coding	2264	Y	0.44694744205071	0.596573590279973	0.447711526065277	1	Oncogene	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	N	Y	N	32	4
PanCancer	FLT4	ENSG00000037280	protein_coding	2324	Y	0.310421319083777	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	Y	N	21	4
PanCancer	IL6ST	ENSG00000134352	protein_coding	3572	Y	0	0	1	1	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	41	4
PanCancer	IL7R	ENSG00000168685	protein_coding	3575	Y	0.113484636283329	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	Y	N	N	Y	N	N	N	N	N	Y	N	Y	N	23	4
PanCancer	ITK	ENSG00000113263	protein_coding	3702	Y	0.474152542846685	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	LIFR	ENSG00000113594	protein_coding	3977	Y	0.0691707752658763	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	Y	N	N	Y	N	N	N	N	N	Y	Y	N	23	4
PanCancer	MAP3K1	ENSG00000095015	protein_coding	4214	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	N	N	N	Y	Y	Y	Y	Y	N	48	4
PanCancer	MSH3	ENSG00000113318	protein_coding	4437	Y	9.78798943941207e-06	0.000587855130449396	0.759355193816295	N	TSG	Y	Y	N	Pssible_Oncogene	N	N	N	N	N	N	N	N	N	N	Y	N	31	4
PanCancer	NPM1	ENSG00000181163	protein_coding	4869	Y	0	0	1	1	TSG	Y	Y	TSG	N	Y	Y	Y	Y	Y	N	N	Y	Y	Y	Y	Y	49	4
PanCancer	NSD1	ENSG00000165671	protein_coding	64324	Y	2.59332861478127e-05	0.00149258027080872	0.722989699874356	1	Oncogene/TSG	Y	Y	N	TSG	Y	Y	Y	N	N	N	Y	Y	Y	Y	Y	N	48	4
PanCancer	PDGFRB	ENSG00000113721	protein_coding	5159	Y	0.445226732029711	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	Y	N	N	N	N	Y	N	22	4
PanCancer	PIK3R1	ENSG00000145675	protein_coding	5295	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	Y	N	Y	Y	Y	Y	Y	Y	Y	N	51	4
PanCancer	RASA1	ENSG00000145715	protein_coding	5921	Y	0	0	1	N	TSG	Y	Y	N	TSG	Y	Y	N	N	N	N	N	Y	Y	N	Y	N	35	4
PanCancer	SDHA	ENSG00000073578	protein_coding	6389	Y	0.375235518679152	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	TERT	ENSG00000164362	protein_coding	7015	Y	0.37745594323752	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	TLX3	ENSG00000164438	protein_coding	30012	Y	0.352659948938431	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	AFDN	ENSG00000130396	protein-coding	4301	Y	0.126248762771581	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ARID1B	ENSG00000049618	protein_coding	57492	Y	0	0	1	1	TSG	Y	Y	TSG	N	N	Y	N	N	N	N	N	Y	Y	N	Y	N	44	4
PanCancer	CCND3	ENSG00000112576	protein_coding	896	Y	0.0749411326760383	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	CDKN1A	ENSG00000124762	protein_coding	1026	Y	0	0	1	2	TSG	Y	Y	N	TSG	Y	Y	Y	Y	N	N	N	Y	Y	Y	Y	N	48	4
PanCancer	DAXX	ENSG00000206206	protein_coding	1616	Y	0.31355514390294	0.596573590279973	0.447711526065277	1	TSG	N	N	TSG	N	N	N	Y	N	Y	N	N	N	Y	N	Y	N	24	4
PanCancer	DEK	ENSG00000124795	protein_coding	7913	Y	0.0221635319996044	0.46802411937117	0.459319259911426	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ECT2L	ENSG00000203734	protein_coding	345930	Y	0.357160265183265	0.596573590279973	0.447711526065277	2	TSG	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	21	4
