hgnc_id	symbol	ensembl_gene_id	hgnc_source	oncogene	tsgene	data_source
HGNC:9871	RASA1	ENSG00000145715	es105	NA	NA	oncovar
HGNC:9884	RB1	ENSG00000139687	es105	NA	NA	oncovar
HGNC:9889	RBBP6	ENSG00000122257	es105	NA	NA	oncovar
HGNC:9896	RBM10	ENSG00000182872	es105	NA	NA	oncovar
HGNC:14959	RBM15	ENSG00000162775	es105	NA	NA	oncovar
HGNC:24790	RBM43	ENSG00000184898	es105	NA	NA	oncovar
HGNC:9910	RBMX	ENSG00000147274	es105	NA	NA	oncovar
HGNC:9949	RECQL4	ENSG00000160957	es105	NA	NA	oncovar
HGNC:9954	REL	ENSG00000162924	es105	NA	NA	oncovar
HGNC:9957	RELN	ENSG00000189056	es105	NA	NA	oncovar
HGNC:9966	REST	ENSG00000084093	es105	NA	NA	oncovar
HGNC:9967	RET	ENSG00000165731	es105	NA	NA	oncovar
HGNC:9968	REV3L	ENSG00000009413	es105	NA	NA	oncovar
HGNC:32416	RGPD3	ENSG00000153165	es105	NA	NA	oncovar
HGNC:10003	RGS7	ENSG00000182901	es105	NA	NA	oncovar
HGNC:667	RHOA	ENSG00000067560	es105	NA	NA	oncovar
HGNC:686	RHOH	ENSG00000168421	es105	NA	NA	oncovar
HGNC:19974	RHPN2	ENSG00000131941	es105	NA	NA	oncovar
HGNC:28349	RMI2	ENSG00000175643	es105	NA	NA	oncovar
HGNC:14539	RNF213	ENSG00000173821	es105	NA	NA	oncovar
HGNC:18505	RNF43	ENSG00000108375	es105	NA	NA	oncovar
HGNC:10252	ROCK2	ENSG00000134318	es105	NA	NA	oncovar
HGNC:10261	ROS1	ENSG00000047936	es105	NA	NA	oncovar
HGNC:10298	RPL10	ENSG00000147403	es105	NA	NA	oncovar
HGNC:10315	RPL22	ENSG00000116251	es105	NA	NA	oncovar
HGNC:10360	RPL5	ENSG00000122406	es105	NA	NA	oncovar
HGNC:10381	RPN1	ENSG00000163902	es105	NA	NA	oncovar
HGNC:10432	RPS6KA3	ENSG00000177189	es105	NA	NA	oncovar
HGNC:17271	RRAS2	ENSG00000133818	es105	NA	NA	oncovar
HGNC:28583	RSPO2	ENSG00000147655	es105	NA	NA	oncovar
HGNC:20866	RSPO3	ENSG00000146374	es105	NA	NA	oncovar
HGNC:10471	RUNX1	ENSG00000159216	es105	NA	NA	oncovar
HGNC:1535	RUNX1T1	ENSG00000079102	es105	NA	NA	oncovar
HGNC:10477	RXRA	ENSG00000186350	es105	NA	NA	oncovar
HGNC:15924	SALL4	ENSG00000101115	es105	NA	NA	oncovar
HGNC:19440	SBDS	ENSG00000126524	es105	NA	NA	oncovar
HGNC:10661	SDC4	ENSG00000124145	es105	NA	NA	oncovar
HGNC:10680	SDHA	ENSG00000073578	es105	NA	NA	oncovar
HGNC:26034	SDHAF2	ENSG00000167985	es105	NA	NA	oncovar
HGNC:10681	SDHB	ENSG00000117118	es105	NA	NA	oncovar
HGNC:10682	SDHC	ENSG00000143252	es105	NA	NA	oncovar
HGNC:10683	SDHD	ENSG00000204370	es105	NA	NA	oncovar
HGNC:10760	SET	ENSG00000119335	es105	NA	NA	oncovar
HGNC:15573	SETBP1	ENSG00000152217	es105	NA	NA	oncovar
HGNC:29187	SETD1B	ENSG00000139718	es105	NA	NA	oncovar
HGNC:18420	SETD2	ENSG00000181555	es105	NA	NA	oncovar
HGNC:10761	SETDB1	ENSG00000143379	es105	NA	NA	oncovar
HGNC:10768	SF3B1	ENSG00000115524	es105	NA	NA	oncovar
HGNC:10774	SFPQ	ENSG00000116560	es105	NA	NA	oncovar
HGNC:10778	SFRP4	ENSG00000106483	es105	NA	NA	oncovar
HGNC:10810	SGK1	ENSG00000118515	es105	NA	NA	oncovar
HGNC:29605	SH2B3	ENSG00000111252	es105	NA	NA	oncovar
HGNC:10830	SH3GL1	ENSG00000141985	es105	NA	NA	oncovar
HGNC:15454	SHOC2	ENSG00000108061	es105	NA	NA	oncovar
HGNC:10887	SIX1	ENSG00000126778	es105	NA	NA	oncovar
HGNC:11020	SLC34A2	ENSG00000157765	es105	NA	NA	oncovar
HGNC:8642	SLC45A3	ENSG00000158715	es105	NA	NA	oncovar
HGNC:6768	SMAD2	ENSG00000175387	es105	NA	NA	oncovar
HGNC:6769	SMAD3	ENSG00000166949	es105	NA	NA	oncovar
HGNC:6770	SMAD4	ENSG00000141646	es105	NA	NA	oncovar
HGNC:11097	SMARCA1	ENSG00000102038	es105	NA	NA	oncovar
HGNC:11098	SMARCA2	ENSG00000080503	es105	NA	NA	oncovar
HGNC:11100	SMARCA4	ENSG00000127616	es105	NA	NA	oncovar
HGNC:11103	SMARCB1	ENSG00000099956	es105	NA	NA	oncovar
HGNC:11106	SMARCD1	ENSG00000066117	es105	NA	NA	oncovar
HGNC:11109	SMARCE1	ENSG00000073584	es105	NA	NA	oncovar
HGNC:11111	SMC1A	ENSG00000072501	es105	NA	NA	oncovar
HGNC:11119	SMO	ENSG00000128602	es105	NA	NA	oncovar
HGNC:30646	SND1	ENSG00000197157	es105	NA	NA	oncovar
HGNC:30542	SNX29	ENSG00000048471	es105	NA	NA	oncovar
HGNC:19383	SOCS1	ENSG00000185338	es105	NA	NA	oncovar
HGNC:11187	SOS1	ENSG00000115904	es105	NA	NA	oncovar
HGNC:18122	SOX17	ENSG00000164736	es105	NA	NA	oncovar
HGNC:11195	SOX2	ENSG00000181449	es105	NA	NA	oncovar
HGNC:11204	SOX9	ENSG00000125398	es105	NA	NA	oncovar
HGNC:17575	SPEN	ENSG00000065526	es105	NA	NA	oncovar
HGNC:11254	SPOP	ENSG00000121067	es105	NA	NA	oncovar
HGNC:20249	SPRED1	ENSG00000166068	es105	NA	NA	oncovar
HGNC:11283	SRC	ENSG00000197122	es105	NA	NA	oncovar
HGNC:19744	SRGAP3	ENSG00000196220	es105	NA	NA	oncovar
HGNC:10783	SRSF2	ENSG00000161547	es105	NA	NA	oncovar
HGNC:10785	SRSF3	ENSG00000112081	es105	NA	NA	oncovar
HGNC:11340	SS18	ENSG00000141380	es105	NA	NA	oncovar
HGNC:15592	SS18L1	ENSG00000184402	es105	NA	NA	oncovar
HGNC:11335	SSX1	ENSG00000126752	es105	NA	NA	oncovar
HGNC:11336	SSX2	ENSG00000241476	es105	NA	NA	oncovar
HGNC:11338	SSX4	ENSG00000268009	es105	NA	NA	oncovar
HGNC:11354	STAG1	ENSG00000118007	es105	NA	NA	oncovar
HGNC:11355	STAG2	ENSG00000101972	es105	NA	NA	oncovar
HGNC:11364	STAT3	ENSG00000168610	es105	NA	NA	oncovar
HGNC:11367	STAT5B	ENSG00000173757	es105	NA	NA	oncovar
HGNC:11368	STAT6	ENSG00000166888	es105	NA	NA	oncovar
HGNC:10879	STIL	ENSG00000123473	es105	NA	NA	oncovar
HGNC:11389	STK11	ENSG00000118046	es105	NA	NA	oncovar
HGNC:11398	STK19	ENSG00000204344	es105	NA	NA	oncovar
HGNC:11424	STRN	ENSG00000115808	es105	NA	NA	oncovar
HGNC:16466	SUFU	ENSG00000107882	es105	NA	NA	oncovar
HGNC:17101	SUZ12	ENSG00000178691	es105	NA	NA	oncovar
HGNC:11491	SYK	ENSG00000165025	es105	NA	NA	oncovar
HGNC:11535	TAF1	ENSG00000147133	es105	NA	NA	oncovar
HGNC:11547	TAF15	ENSG00000270647	es105	NA	NA	oncovar
HGNC:11556	TAL1	ENSG00000162367	es105	NA	NA	oncovar
HGNC:11557	TAL2	ENSG00000186051	es105	NA	NA	oncovar
HGNC:29529	TBL1XR1	ENSG00000177565	es105	NA	NA	oncovar
HGNC:11602	TBX3	ENSG00000135111	es105	NA	NA	oncovar
HGNC:11612	TCEA1	ENSG00000187735	es105	NA	NA	oncovar
HGNC:11623	TCF12	ENSG00000140262	es105	NA	NA	oncovar
HGNC:11633	TCF3	ENSG00000071564	es105	NA	NA	oncovar
HGNC:11641	TCF7L2	ENSG00000148737	es105	NA	NA	oncovar
HGNC:11648	TCL1A	ENSG00000100721	es105	NA	NA	oncovar
HGNC:11719	TEC	ENSG00000135605	es105	NA	NA	oncovar
HGNC:11730	TERT	ENSG00000164362	es105	NA	NA	oncovar
HGNC:29484	TET1	ENSG00000138336	es105	NA	NA	oncovar
HGNC:25941	TET2	ENSG00000168769	es105	NA	NA	oncovar
HGNC:11752	TFE3	ENSG00000068323	es105	NA	NA	oncovar
HGNC:11753	TFEB	ENSG00000112561	es105	NA	NA	oncovar
HGNC:11758	TFG	ENSG00000114354	es105	NA	NA	oncovar
HGNC:13630	TFPT	ENSG00000105619	es105	NA	NA	oncovar
HGNC:11763	TFRC	ENSG00000072274	es105	NA	NA	oncovar
HGNC:11773	TGFBR2	ENSG00000163513	es105	NA	NA	oncovar
HGNC:11837	TLE1	ENSG00000196781	es105	NA	NA	oncovar
HGNC:5056	TLX1	ENSG00000107807	es105	NA	NA	oncovar
HGNC:13532	TLX3	ENSG00000164438	es105	NA	NA	oncovar
HGNC:26038	TMEM127	ENSG00000135956	es105	NA	NA	oncovar
HGNC:16667	TMEM30A	ENSG00000112697	es105	NA	NA	oncovar
HGNC:29808	TMPRSS13	ENSG00000137747	es105	NA	NA	oncovar
HGNC:11876	TMPRSS2	ENSG00000184012	es105	NA	NA	oncovar
HGNC:11896	TNFAIP3	ENSG00000118503	es105	NA	NA	oncovar
HGNC:11908	TNFRSF11A	ENSG00000141655	es105	NA	NA	oncovar
HGNC:11912	TNFRSF14	ENSG00000157873	es105	NA	NA	oncovar
HGNC:11913	TNFRSF17	ENSG00000048462	es105	NA	NA	oncovar
HGNC:11986	TOP1	ENSG00000198900	es105	NA	NA	oncovar
HGNC:11998	TP53	ENSG00000141510	es105	NA	NA	oncovar
HGNC:11999	TP53BP1	ENSG00000067369	es105	NA	NA	oncovar
HGNC:15979	TP63	ENSG00000073282	es105	NA	NA	oncovar
HGNC:12012	TPM3	ENSG00000143549	es105	NA	NA	oncovar
HGNC:12013	TPM4	ENSG00000167460	es105	NA	NA	oncovar
HGNC:12017	TPR	ENSG00000047410	es105	NA	NA	oncovar
HGNC:12033	TRAF3	ENSG00000131323	es105	NA	NA	oncovar
HGNC:20456	TRAF7	ENSG00000131653	es105	NA	NA	oncovar
HGNC:11812	TRIM24	ENSG00000122779	es105	NA	NA	oncovar
HGNC:9975	TRIM27	ENSG00000204713	es105	NA	NA	oncovar
HGNC:16290	TRIM33	ENSG00000197323	es105	NA	NA	oncovar
HGNC:12305	TRIP11	ENSG00000100815	es105	NA	NA	oncovar
HGNC:12347	TRRAP	ENSG00000196367	es105	NA	NA	oncovar
HGNC:12362	TSC1	ENSG00000165699	es105	NA	NA	oncovar
HGNC:12363	TSC2	ENSG00000103197	es105	NA	NA	oncovar
HGNC:12373	TSHR	ENSG00000165409	es105	NA	NA	oncovar
HGNC:12401	TTK	ENSG00000112742	es105	NA	NA	oncovar
HGNC:12446	TYRO3	ENSG00000092445	es105	NA	NA	oncovar
HGNC:12453	U2AF1	ENSG00000160201	es105	NA	NA	oncovar
HGNC:16806	UBR5	ENSG00000104517	es105	NA	NA	oncovar
HGNC:12625	USP28	ENSG00000048028	es105	NA	NA	oncovar
HGNC:12629	USP6	ENSG00000129204	es105	NA	NA	oncovar
HGNC:12631	USP8	ENSG00000138592	es105	NA	NA	oncovar
HGNC:12632	USP9X	ENSG00000124486	es105	NA	NA	oncovar
HGNC:12657	VAV1	ENSG00000141968	es105	NA	NA	oncovar
HGNC:12687	VHL	ENSG00000134086	es105	NA	NA	oncovar
HGNC:12731	WAS	ENSG00000015285	es105	NA	NA	oncovar
HGNC:18081	WIF1	ENSG00000156076	es105	NA	NA	oncovar
HGNC:14542	WNK2	ENSG00000165238	es105	NA	NA	oncovar
HGNC:12791	WRN	ENSG00000165392	es105	NA	NA	oncovar
HGNC:12796	WT1	ENSG00000184937	es105	NA	NA	oncovar
HGNC:24042	WWTR1	ENSG00000018408	es105	NA	NA	oncovar
HGNC:12814	XPA	ENSG00000136936	es105	NA	NA	oncovar
HGNC:12816	XPC	ENSG00000154767	es105	NA	NA	oncovar
HGNC:12825	XPO1	ENSG00000082898	es105	NA	NA	oncovar
HGNC:17798	YLPM1	ENSG00000119596	es105	NA	NA	oncovar
HGNC:12851	YWHAE	ENSG00000108953	es105	NA	NA	oncovar
HGNC:12930	ZBTB16	ENSG00000109906	es105	NA	NA	oncovar
HGNC:18078	ZBTB7A	ENSG00000178951	es105	NA	NA	oncovar
HGNC:20368	ZC3H13	ENSG00000123200	es105	NA	NA	oncovar
HGNC:777	ZFHX3	ENSG00000140836	es105	NA	NA	oncovar
HGNC:1107	ZFP36L1	ENSG00000185650	es105	NA	NA	oncovar
HGNC:12989	ZMYM2	ENSG00000121741	es105	NA	NA	oncovar
HGNC:13054	ZMYM3	ENSG00000147130	es105	NA	NA	oncovar
HGNC:18410	ZNF292	ENSG00000188994	es105	NA	NA	oncovar
HGNC:15489	ZNF331	ENSG00000130844	es105	NA	NA	oncovar
HGNC:11955	ZNF384	ENSG00000126746	es105	NA	NA	oncovar
HGNC:23258	ZNF479	ENSG00000185177	es105	NA	NA	oncovar
HGNC:24605	ZNF521	ENSG00000198795	es105	NA	NA	oncovar
HGNC:21958	ZNF804B	ENSG00000182348	es105	NA	NA	oncovar
HGNC:18126	ZNRF3	ENSG00000183579	es105	NA	NA	oncovar
HGNC:23019	ZRSR2	ENSG00000169249	es105	NA	NA	oncovar
HGNC:24086	A1CF	ENSG00000148584	es105	TRUE	FALSE	sinkala
HGNC:11320	ABI1	ENSG00000136754	es105	FALSE	TRUE	sinkala
HGNC:76	ABL1	ENSG00000097007	es105	TRUE	FALSE	sinkala
HGNC:77	ABL2	ENSG00000143322	es105	TRUE	FALSE	sinkala
HGNC:23692	ACKR3	ENSG00000144476	es105	TRUE	FALSE	sinkala
HGNC:3570	ACSL3	ENSG00000123983	es105	FALSE	FALSE	sinkala
HGNC:16496	ACSL6	ENSG00000164398	es105	FALSE	FALSE	sinkala
HGNC:171	ACVR1	ENSG00000115170	es105	TRUE	FALSE	sinkala
HGNC:173	ACVR2A	ENSG00000121989	es105	FALSE	TRUE	sinkala
HGNC:7137	AFDN	ENSG00000130396	es105	TRUE	FALSE	sinkala
HGNC:7135	AFF1	ENSG00000172493	es105	TRUE	FALSE	sinkala
HGNC:6473	AFF3	ENSG00000144218	es105	TRUE	FALSE	sinkala
HGNC:17869	AFF4	ENSG00000072364	es105	TRUE	FALSE	sinkala
HGNC:379	AKAP9	ENSG00000127914	es105	TRUE	FALSE	sinkala
HGNC:391	AKT1	ENSG00000142208	es105	TRUE	FALSE	sinkala
HGNC:392	AKT2	ENSG00000105221	es105	TRUE	FALSE	sinkala
HGNC:393	AKT3	ENSG00000117020	es105	TRUE	FALSE	sinkala
HGNC:404	ALDH2	ENSG00000111275	es105	FALSE	FALSE	sinkala
HGNC:427	ALK	ENSG00000171094	es105	TRUE	FALSE	sinkala
HGNC:26837	AMER1	ENSG00000184675	es105	FALSE	TRUE	sinkala
HGNC:492	ANK1	ENSG00000029534	es105	FALSE	FALSE	sinkala
HGNC:583	APC	ENSG00000134982	es105	FALSE	TRUE	sinkala
HGNC:17352	APOBEC3B	ENSG00000179750	es105	TRUE	FALSE	sinkala
HGNC:17352	APOBEC3B	ENSG00000179750	es105	FALSE	TRUE	sinkala
HGNC:644	AR	ENSG00000169083	es105	TRUE	FALSE	sinkala
HGNC:646	ARAF	ENSG00000078061	es105	TRUE	FALSE	sinkala
HGNC:17073	ARHGAP26	ENSG00000145819	es105	FALSE	TRUE	sinkala
HGNC:4591	ARHGAP35	ENSG00000160007	es105	FALSE	TRUE	sinkala
HGNC:675	ARHGAP5	ENSG00000100852	es105	TRUE	FALSE	sinkala
HGNC:14103	ARHGEF10	ENSG00000104728	es105	FALSE	TRUE	sinkala
HGNC:25540	ARHGEF10L	ENSG00000074964	es105	FALSE	TRUE	sinkala
HGNC:14193	ARHGEF12	ENSG00000196914	es105	FALSE	TRUE	sinkala
HGNC:11110	ARID1A	ENSG00000117713	es105	FALSE	TRUE	sinkala
HGNC:18040	ARID1B	ENSG00000049618	es105	FALSE	TRUE	sinkala
HGNC:18037	ARID2	ENSG00000189079	es105	FALSE	TRUE	sinkala
HGNC:700	ARNT	ENSG00000143437	es105	TRUE	FALSE	sinkala
HGNC:700	ARNT	ENSG00000143437	es105	FALSE	TRUE	sinkala
HGNC:13825	ASPSCR1	ENSG00000169696	es105	TRUE	FALSE	sinkala
HGNC:18318	ASXL1	ENSG00000171456	es105	FALSE	TRUE	sinkala
HGNC:23805	ASXL2	ENSG00000143970	es105	FALSE	TRUE	sinkala
HGNC:783	ATF1	ENSG00000123268	es105	TRUE	FALSE	sinkala
HGNC:794	ATIC	ENSG00000138363	es105	FALSE	FALSE	sinkala
HGNC:795	ATM	ENSG00000149311	es105	FALSE	TRUE	sinkala
HGNC:799	ATP1A1	ENSG00000163399	es105	TRUE	FALSE	sinkala
HGNC:799	ATP1A1	ENSG00000163399	es105	FALSE	TRUE	sinkala
HGNC:816	ATP2B3	ENSG00000067842	es105	FALSE	TRUE	sinkala
HGNC:882	ATR	ENSG00000175054	es105	FALSE	TRUE	sinkala
HGNC:886	ATRX	ENSG00000085224	es105	FALSE	TRUE	sinkala
HGNC:903	AXIN1	ENSG00000103126	es105	FALSE	TRUE	sinkala
HGNC:904	AXIN2	ENSG00000168646	es105	FALSE	TRUE	sinkala
HGNC:914	B2M	ENSG00000166710	es105	FALSE	TRUE	sinkala
HGNC:950	BAP1	ENSG00000163930	es105	FALSE	TRUE	sinkala
HGNC:952	BARD1	ENSG00000138376	es105	TRUE	FALSE	sinkala
HGNC:952	BARD1	ENSG00000138376	es105	FALSE	TRUE	sinkala
HGNC:959	BAX	ENSG00000087088	es105	TRUE	FALSE	sinkala
HGNC:959	BAX	ENSG00000087088	es105	FALSE	TRUE	sinkala
HGNC:960	BAZ1A	ENSG00000198604	es105	FALSE	TRUE	sinkala
HGNC:989	BCL10	ENSG00000142867	es105	FALSE	TRUE	sinkala
HGNC:13221	BCL11A	ENSG00000119866	es105	TRUE	FALSE	sinkala
HGNC:13222	BCL11B	ENSG00000127152	es105	TRUE	FALSE	sinkala
HGNC:13222	BCL11B	ENSG00000127152	es105	FALSE	TRUE	sinkala
HGNC:990	BCL2	ENSG00000171791	es105	TRUE	FALSE	sinkala
HGNC:990	BCL2	ENSG00000171791	es105	FALSE	TRUE	sinkala
HGNC:13787	BCL2L12	ENSG00000126453	es105	TRUE	FALSE	sinkala
HGNC:998	BCL3	ENSG00000069399	es105	TRUE	FALSE	sinkala
HGNC:1001	BCL6	ENSG00000113916	es105	TRUE	FALSE	sinkala
HGNC:1004	BCL7A	ENSG00000110987	es105	FALSE	FALSE	sinkala
HGNC:1008	BCL9	ENSG00000116128	es105	TRUE	FALSE	sinkala
HGNC:23688	BCL9L	ENSG00000186174	es105	TRUE	FALSE	sinkala
HGNC:23688	BCL9L	ENSG00000186174	es105	FALSE	TRUE	sinkala
HGNC:16863	BCLAF1	ENSG00000029363	es105	FALSE	FALSE	sinkala
HGNC:20893	BCOR	ENSG00000183337	es105	FALSE	TRUE	sinkala
HGNC:25657	BCORL1	ENSG00000085185	es105	TRUE	FALSE	sinkala
HGNC:25657	BCORL1	ENSG00000085185	es105	FALSE	TRUE	sinkala
HGNC:1014	BCR	ENSG00000186716	es105	TRUE	FALSE	sinkala
HGNC:1014	BCR	ENSG00000186716	es105	FALSE	TRUE	sinkala
HGNC:591	BIRC3	ENSG00000023445	es105	TRUE	FALSE	sinkala
HGNC:591	BIRC3	ENSG00000023445	es105	FALSE	TRUE	sinkala
HGNC:13516	BIRC6	ENSG00000115760	es105	TRUE	FALSE	sinkala
HGNC:1058	BLM	ENSG00000197299	es105	FALSE	TRUE	sinkala
HGNC:1072	BMP5	ENSG00000112175	es105	FALSE	FALSE	sinkala
HGNC:1076	BMPR1A	ENSG00000107779	es105	TRUE	FALSE	sinkala
HGNC:1076	BMPR1A	ENSG00000107779	es105	FALSE	TRUE	sinkala
HGNC:1097	BRAF	ENSG00000157764	es105	TRUE	FALSE	sinkala
HGNC:1100	BRCA1	ENSG00000012048	es105	FALSE	TRUE	sinkala
HGNC:1101	BRCA2	ENSG00000139618	es105	FALSE	TRUE	sinkala
HGNC:1104	BRD3	ENSG00000169925	es105	TRUE	FALSE	sinkala
HGNC:13575	BRD4	ENSG00000141867	es105	TRUE	FALSE	sinkala
HGNC:20473	BRIP1	ENSG00000136492	es105	FALSE	TRUE	sinkala
HGNC:1130	BTG1	ENSG00000133639	es105	TRUE	FALSE	sinkala
HGNC:1130	BTG1	ENSG00000133639	es105	FALSE	TRUE	sinkala
HGNC:1131	BTG2	ENSG00000159388	es105	FALSE	TRUE	sinkala
HGNC:1133	BTK	ENSG00000010671	es105	TRUE	FALSE	sinkala
HGNC:1133	BTK	ENSG00000010671	es105	FALSE	TRUE	sinkala
HGNC:1149	BUB1B	ENSG00000156970	es105	FALSE	TRUE	sinkala
HGNC:44654	C15orf65	ENSG00000261652	es105	FALSE	FALSE	sinkala
HGNC:1391	CACNA1D	ENSG00000157388	es105	TRUE	FALSE	sinkala
HGNC:1455	CALR	ENSG00000179218	es105	TRUE	FALSE	sinkala
HGNC:18806	CAMTA1	ENSG00000171735	es105	FALSE	TRUE	sinkala
HGNC:19721	CANT1	ENSG00000171302	es105	FALSE	FALSE	sinkala
HGNC:16393	CARD11	ENSG00000198286	es105	TRUE	FALSE	sinkala
HGNC:1493	CARS1	ENSG00000110619	es105	FALSE	TRUE	sinkala
HGNC:1504	CASP3	ENSG00000164305	es105	FALSE	TRUE	sinkala
HGNC:1509	CASP8	ENSG00000064012	es105	FALSE	TRUE	sinkala
HGNC:1511	CASP9	ENSG00000132906	es105	FALSE	TRUE	sinkala
HGNC:1537	CBFA2T3	ENSG00000129993	es105	FALSE	TRUE	sinkala
HGNC:1539	CBFB	ENSG00000067955	es105	TRUE	FALSE	sinkala
HGNC:1539	CBFB	ENSG00000067955	es105	FALSE	TRUE	sinkala
HGNC:1541	CBL	ENSG00000110395	es105	TRUE	FALSE	sinkala
HGNC:1541	CBL	ENSG00000110395	es105	FALSE	TRUE	sinkala
HGNC:1542	CBLB	ENSG00000114423	es105	TRUE	FALSE	sinkala
HGNC:1542	CBLB	ENSG00000114423	es105	FALSE	TRUE	sinkala
HGNC:15961	CBLC	ENSG00000142273	es105	TRUE	FALSE	sinkala
HGNC:15961	CBLC	ENSG00000142273	es105	FALSE	TRUE	sinkala
HGNC:18782	CCDC6	ENSG00000108091	es105	TRUE	FALSE	sinkala
HGNC:18782	CCDC6	ENSG00000108091	es105	FALSE	TRUE	sinkala
HGNC:19437	CCNB1IP1	ENSG00000100814	es105	FALSE	TRUE	sinkala
HGNC:1581	CCNC	ENSG00000112237	es105	FALSE	TRUE	sinkala
HGNC:1582	CCND1	ENSG00000110092	es105	TRUE	FALSE	sinkala
HGNC:1582	CCND1	ENSG00000110092	es105	FALSE	TRUE	sinkala
HGNC:1583	CCND2	ENSG00000118971	es105	TRUE	FALSE	sinkala
HGNC:1585	CCND3	ENSG00000112576	es105	TRUE	FALSE	sinkala
HGNC:1585	CCND3	ENSG00000112576	es105	FALSE	TRUE	sinkala
HGNC:1589	CCNE1	ENSG00000105173	es105	TRUE	FALSE	sinkala
HGNC:1589	CCNE1	ENSG00000105173	es105	FALSE	TRUE	sinkala
HGNC:1605	CCR4	ENSG00000183813	es105	TRUE	FALSE	sinkala
HGNC:1608	CCR7	ENSG00000126353	es105	TRUE	FALSE	sinkala
HGNC:1641	CD209	ENSG00000090659	es105	FALSE	FALSE	sinkala
HGNC:17635	CD274	ENSG00000120217	es105	FALSE	TRUE	sinkala
HGNC:1653	CD28	ENSG00000178562	es105	TRUE	FALSE	sinkala
HGNC:1697	CD74	ENSG00000019582	es105	TRUE	FALSE	sinkala
HGNC:1698	CD79A	ENSG00000105369	es105	TRUE	FALSE	sinkala
HGNC:1699	CD79B	ENSG00000007312	es105	TRUE	FALSE	sinkala
HGNC:16783	CDC73	ENSG00000134371	es105	FALSE	TRUE	sinkala
HGNC:1748	CDH1	ENSG00000039068	es105	TRUE	FALSE	sinkala
HGNC:1748	CDH1	ENSG00000039068	es105	FALSE	TRUE	sinkala
HGNC:1749	CDH10	ENSG00000040731	es105	FALSE	TRUE	sinkala
HGNC:1750	CDH11	ENSG00000140937	es105	FALSE	TRUE	sinkala
HGNC:1756	CDH17	ENSG00000079112	es105	TRUE	FALSE	sinkala
HGNC:1756	CDH17	ENSG00000079112	es105	FALSE	TRUE	sinkala
HGNC:24224	CDK12	ENSG00000167258	es105	FALSE	TRUE	sinkala
HGNC:1773	CDK4	ENSG00000135446	es105	TRUE	FALSE	sinkala
HGNC:1777	CDK6	ENSG00000105810	es105	TRUE	FALSE	sinkala
HGNC:1777	CDK6	ENSG00000105810	es105	FALSE	TRUE	sinkala
HGNC:1784	CDKN1A	ENSG00000124762	es105	TRUE	FALSE	sinkala
HGNC:1784	CDKN1A	ENSG00000124762	es105	FALSE	TRUE	sinkala
HGNC:1785	CDKN1B	ENSG00000111276	es105	TRUE	FALSE	sinkala
HGNC:1785	CDKN1B	ENSG00000111276	es105	FALSE	TRUE	sinkala
HGNC:1787	CDKN2A	ENSG00000147889	es105	FALSE	TRUE	sinkala
HGNC:1789	CDKN2C	ENSG00000123080	es105	FALSE	TRUE	sinkala
HGNC:1806	CDX2	ENSG00000165556	es105	TRUE	FALSE	sinkala
HGNC:1806	CDX2	ENSG00000165556	es105	FALSE	TRUE	sinkala
HGNC:1833	CEBPA	ENSG00000245848	es105	FALSE	TRUE	sinkala
HGNC:17012	CEP43	ENSG00000213066	es105	TRUE	FALSE	sinkala
HGNC:25907	CEP89	ENSG00000121289	es105	FALSE	FALSE	sinkala
HGNC:28314	CHCHD7	ENSG00000170791	es105	FALSE	FALSE	sinkala
HGNC:1917	CHD2	ENSG00000173575	es105	FALSE	TRUE	sinkala
HGNC:1919	CHD4	ENSG00000111642	es105	TRUE	FALSE	sinkala
HGNC:16627	CHEK2	ENSG00000183765	es105	FALSE	TRUE	sinkala
HGNC:1935	CHIC2	ENSG00000109220	es105	FALSE	FALSE	sinkala
HGNC:17422	CHST11	ENSG00000171310	es105	TRUE	FALSE	sinkala
HGNC:14214	CIC	ENSG00000079432	es105	TRUE	FALSE	sinkala
HGNC:14214	CIC	ENSG00000079432	es105	FALSE	TRUE	sinkala
HGNC:7067	CIITA	ENSG00000179583	es105	FALSE	TRUE	sinkala
HGNC:10461	CLIP1	ENSG00000130779	es105	FALSE	FALSE	sinkala
HGNC:16999	CLP1	ENSG00000172409	es105	FALSE	FALSE	sinkala
HGNC:2092	CLTC	ENSG00000141367	es105	FALSE	TRUE	sinkala
HGNC:2093	CLTCL1	ENSG00000070371	es105	FALSE	TRUE	sinkala
HGNC:26663	CNBD1	ENSG00000176571	es105	FALSE	FALSE	sinkala
HGNC:13164	CNBP	ENSG00000169714	es105	FALSE	TRUE	sinkala
HGNC:7879	CNOT3	ENSG00000088038	es105	FALSE	TRUE	sinkala
HGNC:13830	CNTNAP2	ENSG00000174469	es105	FALSE	TRUE	sinkala
HGNC:1858	CNTRL	ENSG00000119397	es105	FALSE	FALSE	sinkala
HGNC:2197	COL1A1	ENSG00000108821	es105	FALSE	FALSE	sinkala
HGNC:2200	COL2A1	ENSG00000139219	es105	FALSE	FALSE	sinkala
HGNC:2201	COL3A1	ENSG00000168542	es105	FALSE	FALSE	sinkala
HGNC:2285	COX6C	ENSG00000164919	es105	FALSE	FALSE	sinkala
HGNC:21746	CPEB3	ENSG00000107864	es105	FALSE	TRUE	sinkala
HGNC:2345	CREB1	ENSG00000118260	es105	TRUE	FALSE	sinkala
