Cancer	Gene_symbol	Ensembl_ID	Gene_biotype	ENTREZID	Onco_gene_OncoVar	P_value	FDR	OncoVar_Score	CGC	OncoKB	OncoVar	MutPanning	2020Rule	CTAT	HCD	Intogen	Oncogene	TSgene	CGCPointMut	FASMIC	MouseMut	PMID_29056346	PMID_29056346_collected_known	TCGA_papers	DriverDBv3	Therapeutic_target_in_PMID_30971826	Consensus_Score	Driver Level
PanCancer	RUNX1	ENSG00000159216	protein_coding	861	Y	0.00146123595128047	0.123810946577374	0.580380799891119	1	TSG	N	Y	TSG	TSG	Y	Y	Y	Y	N	N	Y	Y	Y	Y	Y	N	40	4
PanCancer	TMPRSS2	ENSG00000184012	protein_coding	7113	Y	0.0178504524447517	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	U2AF1	ENSG00000160201	protein_coding	7307	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	N	N	Y	N	N	Y	Y	Y	N	N	48	4
PanCancer	APOBEC3B	ENSG00000179750	protein_coding	9582	Y	0.436338511065187	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	BCR	ENSG00000186716	protein_coding	613	Y	0.31075431115324	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	22	4
PanCancer	CHEK2	ENSG00000183765	protein_coding	11200	Y	0	0	1	1	TSG	Y	Y	N	Pssible_TSG	Y	Y	N	Y	N	N	N	N	N	Y	Y	N	45	4
PanCancer	CLTCL1	ENSG00000269216	protein_coding	8218	Y	0.532506132208929	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	EP300	ENSG00000100393	protein_coding	2033	Y	6.99137494164769e-07	0.000103452084281482	0.933161611224427	1	TSG	Y	Y	TSG	TSG	Y	Y	N	N	Y	N	N	Y	Y	Y	Y	N	48	4
PanCancer	EWSR1	ENSG00000182944	protein_coding	2130	Y	0.260848870571991	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	Y	N	Y	N	N	N	Y	N	N	N	Y	N	23	4
PanCancer	LZTR1	ENSG00000099949	protein_coding	8216	Y	0.0751306978397371	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	Y	N	N	N	N	N	N	Y	Y	N	Y	N	23	4
PanCancer	MAPK1	ENSG00000100030	protein_coding	5594	Y	0.000354294459028801	0.0378779730542833	0.662608654774188	1	Oncogene	Y	Y	N	Oncogene	N	N	N	N	N	Y	Y	N	N	N	Y	N	43	4
PanCancer	MN1	ENSG00000169184	protein_coding	4330	Y	0.24659839247402	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	MYH9	ENSG00000100345	protein_coding	4627	Y	0.0820065929583069	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	Y	N	Y	N	N	Y	N	N	N	Y	Y	24	4
PanCancer	NF2	ENSG00000186575	protein_coding	4771	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	N	Y	N	Y	Y	N	N	Y	Y	N	Y	N	47	4
PanCancer	PDGFB	ENSG00000100311	protein_coding	5155	Y	0.493965528241068	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	SMARCB1	ENSG00000099956	protein_coding	6598	Y	0.00198095186587506	0.154794689981597	0.564346708082601	1	TSG	N	Y	TSG	N	N	Y	N	N	Y	N	N	N	Y	N	Y	Y	34	4
PanCancer	ZNRF3	ENSG00000183579	protein_coding	84133	Y	0.0648331879711131	0.596573590279973	0.46618351258099	2	TSG	N	N	N	N	N	N	N	N	N	N	Y	Y	Y	N	Y	N	23	4
PanCancer	ATR	ENSG00000175054	protein_coding	545	Y	0.0353336348857758	0.596573590279973	0.46618351258099	1	TSG	N	N	N	Pssible_TSG	Y	Y	N	Y	N	N	N	N	N	Y	Y	Y	25	4
PanCancer	BAP1	ENSG00000163930	protein_coding	8314	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	N	49	4
PanCancer	BCL6	ENSG00000113916	protein_coding	604	Y	0.111589018295151	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	Y	N	22	4
PanCancer	C3orf70	ENSG00000187068	protein_coding	285382	Y	1.07881536612715e-05	0.00149859930451132	0.84389763550184	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	CACNA1D	ENSG00000157388	protein_coding	776	Y	0.290440385718499	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	CBLB	ENSG00000114423	protein_coding	868	Y	0.12994389416411	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	Y	N	23	4
PanCancer	CCDC66	ENSG00000180376	protein_coding	285331	Y	8.52428703891474e-05	0.0110168317300404	0.740721130445543	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	CNBP	ENSG00000169714	protein_coding	7555	Y	0.172957190341845	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	CTNNB1	ENSG00000168036	protein_coding	1499	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	N	Y	N	Y	Y	Y	Y	Y	Y	50	4
PanCancer	EIF4A2	ENSG00000156976	protein_coding	1974	Y	0.0127387763608617	0.565490898453905	0.470077173478597	1	Oncogene	N	N	N	N	Y	Y	N	N	N	N	Y	N	N	Y	Y	N	24	4
PanCancer	EPHA3	ENSG00000044524	protein_coding	2042	Y	0.00593048807444489	0.361215273983645	0.502769388486381	2	TSG	N	N	N	Y	N	N	N	Y	N	Y	N	N	N	Y	Y	N	24	4
PanCancer	ETV5	ENSG00000244405	protein_coding	2119	Y	0.316359256406721	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	FANCD2	ENSG00000144554	protein_coding	2177	Y	0.00519831574398915	0.326614176899257	0.510119088875894	1	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	20	4
PanCancer	FHIT	ENSG00000189283	protein_coding	2272	Y	0.336571972086898	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N	Y	N	22	4
PanCancer	FOXL2	ENSG00000183770	protein_coding	668	Y	0.480024111804265	0.596573590279973	0.46618351258099	1	Oncogene/TSG	N	N	Oncogene	N	N	N	N	Y	Y	N	N	N	Y	N	Y	N	24	4
PanCancer	FOXP1	ENSG00000114861	protein_coding	27086	Y	0.257867699491718	0.596573590279973	0.46618351258099	1	Oncogene/TSG	N	N	N	N	N	Y	Y	Y	N	N	Y	N	N	N	Y	N	24	4
PanCancer	GATA2	ENSG00000179348	protein_coding	2624	Y	0.199501167264208	0.596573590279973	0.46618351258099	1	Oncogene	N	N	Oncogene	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	23	4
PanCancer	GMPS	ENSG00000163655	protein_coding	8833	Y	0.189655374747238	0.596573590279973	0.46618351258099	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	20	4
PanCancer	KLHL6	ENSG00000172578	protein_coding	89857	Y	0	0	1	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	LPP	ENSG00000145012	protein_coding	4026	Y	0.384305083179961	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	MAP3K13	ENSG00000073803	protein_coding	9175	Y	0.213111105845012	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	MB21D2	ENSG00000180611	protein_coding	151963	Y	0	0	1	2	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	MECOM	ENSG00000085276	protein_coding	2122	Y	0.479359134400105	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	Y	Y	Y	N	N	N	Y	N	N	Y	Y	N	25	4
PanCancer	MITF	ENSG00000187098	protein_coding	4286	Y	0.210015102705424	0.596573590279973	0.46618351258099	1	Oncogene/TSG	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	MLF1	ENSG00000178053	protein_coding	4291	Y	0.252136178015827	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	MLH1	ENSG00000076242	protein_coding	4292	Y	0.00805439937520685	0.439662961379048	0.488423905791451	1	TSG	N	N	TSG	Y	N	Y	N	Y	Y	N	N	N	Y	N	Y	N	26	4
PanCancer	MYD88	ENSG00000172936	protein_coding	4615	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	N	N	Y	Y	N	Y	N	N	N	Y	N	Y	N	45	4
PanCancer	PBRM1	ENSG00000163939	protein_coding	55193	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	50	4
PanCancer	PIK3CA	ENSG00000121879	protein_coding	5290	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	50	4
PanCancer	PIK3CB	ENSG00000051382	protein_coding	5291	Y	0.0539755699708373	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	Y	Y	Y	N	N	N	Y	N	N	N	N	Y	Y	24	4
PanCancer	POLQ	ENSG00000051341	protein_coding	10721	Y	0.0599555054665302	0.596573590279973	0.46618351258099	1	Y	N	Y	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	N	32	4
PanCancer	PPARG	ENSG00000132170	protein_coding	5468	Y	0.259458333447092	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	Y	N	23	4
PanCancer	RAF1	ENSG00000132155	protein_coding	5894	Y	0.0314927198961178	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	Y	N	N	Y	N	N	Y	Y	N	N	N	Y	N	24	4
PanCancer	RHOA	ENSG00000067560	protein_coding	387	Y	7.08099154649404e-07	0.000104024350632668	0.933030725771281	1	Oncogene	Y	Y	N	Oncogene	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	48	4
PanCancer	RPN1	ENSG00000163902	protein_coding	6184	Y	0.393005628746976	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	20	4
PanCancer	SETD2	ENSG00000181555	protein_coding	29072	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	50	4
PanCancer	SOX2	ENSG00000181449	protein_coding	6657	Y	0.103874365133323	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	SRGAP3	ENSG00000196220	protein_coding	9901	Y	0.0405046253230501	0.596573590279973	0.46618351258099	2	N	N	Y	N	N	N	Y	N	Y	N	N	N	N	N	N	Y	N	22	4
PanCancer	STAG1	ENSG00000118007	protein_coding	10274	Y	0.124078276895215	0.596573590279973	0.46618351258099	2	TSG	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	TBL1XR1	ENSG00000177565	protein_coding	79718	Y	0	0	1	1	TSG	Y	Y	N	Pssible_TSG	Y	Y	N	N	N	N	N	N	Y	Y	Y	N	45	4
PanCancer	TFG	ENSG00000114354	protein_coding	10342	Y	0.197720352877548	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	TFRC	ENSG00000072274	protein_coding	7037	Y	0.475529756701403	0.596573590279973	0.46618351258099	2	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	Y	21	4
PanCancer	TGFBR2	ENSG00000163513	protein_coding	7048	Y	8.99026809941918e-06	0.00126607775579407	0.85116878510458	1	TSG	Y	Y	N	TSG	Y	Y	N	Y	N	Y	N	Y	Y	Y	Y	N	48	4
PanCancer	TP63	ENSG00000073282	protein_coding	8626	Y	0.428776900962964	0.596573590279973	0.46618351258099	1	Oncogene/TSG	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	22	4
PanCancer	VHL	ENSG00000134086	protein_coding	7428	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	Y	49	4
PanCancer	WWTR1	ENSG00000018408	protein_coding	25937	Y	0.147930772033755	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	XPC	ENSG00000154767	protein_coding	7508	Y	0.0062586564895329	0.375802570672717	0.499879328913033	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	AFF1	ENSG00000172493	protein_coding	4299	Y	0.416603916581568	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	ALB	ENSG00000163631	protein_coding	213	Y	3.72861400068605e-13	5.76805287075826e-11	0.999982228654747	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	Y	Y	N	Y	N	32	4
PanCancer	CHIC2	ENSG00000109220	protein_coding	26511	Y	0.112678318973582	0.596573590279973	0.46618351258099	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	EPHA5	ENSG00000145242	protein_coding	2044	Y	0	0	1	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	FAT1	ENSG00000083857	protein_coding	2195	Y	0	0	1	1	TSG	Y	Y	N	TSG	N	Y	N	Y	N	N	N	Y	Y	N	Y	N	45	4
PanCancer	FAT4	ENSG00000196159	protein_coding	79633	Y	0.596573105076701	0.596573590279973	0.46618351258099	1	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	31	4
PanCancer	FBXW7	ENSG00000109670	protein_coding	55294	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	50	4
PanCancer	FGFR3	ENSG00000068078	protein_coding	2261	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	N	Y	Y	N	Y	Y	Y	Y	N	50	4
PanCancer	FIP1L1	ENSG00000145216	protein_coding	81608	Y	0.172283471533672	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	FRG1	ENSG00000109536	protein_coding	2483	Y	0.00021908832276615	0.0251336154544089	0.689575379979103	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	21	4
PanCancer	IL2	ENSG00000109471	protein_coding	3558	Y	0.334422971898157	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	KDR	ENSG00000128052	protein_coding	3791	Y	0.119872666565967	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	Y	N	N	Y	Y	N	N	Y	N	Y	N	24	4
PanCancer	KIT	ENSG00000157404	protein_coding	3815	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Pssible_Oncogene	Y	Y	Y	N	Y	N	N	Y	Y	Y	Y	N	49	4
PanCancer	LEF1	ENSG00000138795	protein_coding	51176	Y	0.0953328701610492	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	NSD2	ENSG00000109685	protein-coding	7468	Y	0.198151976798251	0.596573590279973	0.46618351258099	1	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	PDGFRA	ENSG00000134853	protein_coding	5156	Y	0.12843734477123	0.596573590279973	0.46618351258099	1	Oncogene	N	N	Oncogene	N	Y	N	Y	N	Y	Y	N	N	Y	Y	Y	N	27	4
PanCancer	PHOX2B	ENSG00000109132	protein_coding	8929	Y	0.394784344499308	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	22	4
PanCancer	PTPN13	ENSG00000163629	protein_coding	5783	Y	0.119683973119461	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	RAP1GDS1	ENSG00000138698	protein_coding	5910	Y	0.348425550029174	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	RHOH	ENSG00000168421	protein_coding	399	Y	0.126940901405962	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	SLC34A2	ENSG00000157765	protein_coding	10568	Y	0.420020290933564	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	TEC	ENSG00000135605	protein_coding	100124696	Y	0.059941028792647	0.596573590279973	0.46618351258099	2	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	TET2	ENSG00000168769	protein_coding	54790	Y	2.82404865037731e-05	0.00384447156271364	0.799045046629269	1	TSG	Y	Y	TSG	N	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	N	48	4
PanCancer	ACSL6	ENSG00000164398	protein_coding	23305	Y	0.429296865273485	0.596573590279973	0.46618351258099	2	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	AFF4	ENSG00000072364	protein_coding	27125	Y	0.211242033207202	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	N	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	APC	ENSG00000134982	protein_coding	324	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	Y	50	4
PanCancer	ARHGAP26	ENSG00000145819	protein_coding	23092	Y	0.0857234833427666	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	N	N	Y	N	N	N	N	N	Y	N	22	4
PanCancer	CD74	ENSG00000019582	protein_coding	972	Y	0.0999744605518861	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	CSF1R	ENSG00000182578	protein_coding	1436	Y	0.404804483814639	0.596573590279973	0.46618351258099	2	Y	N	N	Oncogene	N	N	N	Y	N	N	N	N	N	Y	N	Y	N	23	4
PanCancer	CTNND2	ENSG00000169862	protein_coding	1501	Y	0.594736587039521	0.596573590279973	0.46618351258099	2	N	N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	DROSHA	ENSG00000113360	protein_coding	29102	Y	0.340445259957061	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	EBF1	ENSG00000164330	protein_coding	1879	Y	0.254843449740237	0.596573590279973	0.46618351258099	1	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	FGFR4	ENSG00000160867	protein_coding	2264	Y	0.443899863295247	0.596573590279973	0.46618351258099	1	Oncogene	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	N	Y	N	32	4
PanCancer	FLT4	ENSG00000037280	protein_coding	2324	Y	0.309445796082015	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	Y	N	21	4
PanCancer	IL6ST	ENSG00000134352	protein_coding	3572	Y	0.0368153065710577	0.596573590279973	0.46618351258099	1	Y	N	Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	31	4
PanCancer	IL7R	ENSG00000168685	protein_coding	3575	Y	0.112826586623242	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	Y	N	N	Y	N	N	N	N	N	Y	N	Y	N	23	4
PanCancer	ITK	ENSG00000113263	protein_coding	3702	Y	0.434764918976816	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	LIFR	ENSG00000113594	protein_coding	3977	Y	0.077876534133143	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	N	Y	N	N	N	N	N	Y	Y	N	23	4
PanCancer	MAP3K1	ENSG00000095015	protein_coding	4214	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	N	N	N	Y	Y	Y	Y	Y	N	48	4
PanCancer	MSH3	ENSG00000113318	protein_coding	4437	Y	0.000251732937197572	0.0283999258429526	0.681640057842974	N	TSG	Y	Y	N	Pssible_Oncogene	N	N	N	N	N	N	N	N	N	N	Y	N	31	4
PanCancer	NPM1	ENSG00000181163	protein_coding	4869	Y	0	0	1	1	TSG	Y	Y	TSG	N	Y	Y	Y	Y	Y	N	N	Y	Y	Y	Y	Y	49	4
PanCancer	NSD1	ENSG00000165671	protein_coding	64324	Y	0.165998918578571	0.596573590279973	0.46618351258099	1	Oncogene/TSG	N	Y	N	TSG	Y	Y	Y	N	N	N	Y	Y	Y	Y	Y	N	38	4
PanCancer	PDGFRB	ENSG00000113721	protein_coding	5159	Y	0.445222417680421	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	Y	N	N	N	N	Y	N	22	4
PanCancer	PIK3R1	ENSG00000145675	protein_coding	5295	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	Y	N	Y	Y	Y	Y	Y	Y	Y	N	51	4
PanCancer	RASA1	ENSG00000145715	protein_coding	5921	Y	0	0	1	N	TSG	Y	Y	N	TSG	Y	Y	N	N	N	N	N	Y	Y	N	Y	N	35	4
PanCancer	SDHA	ENSG00000073578	protein_coding	6389	Y	0.390675684330527	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	TERT	ENSG00000164362	protein_coding	7015	Y	0.345504216965927	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	TLX3	ENSG00000164438	protein_coding	30012	Y	0.305380652487898	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	AFDN	ENSG00000130396	protein-coding	4301	Y	0.126248762771581	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ARID1B	ENSG00000049618	protein_coding	57492	Y	0	0	1	1	TSG	Y	Y	TSG	N	N	Y	N	N	N	N	N	Y	Y	N	Y	N	44	4
PanCancer	CCND3	ENSG00000112576	protein_coding	896	Y	0	0	1	1	Oncogene	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	CDKN1A	ENSG00000124762	protein_coding	1026	Y	0	0	1	2	TSG	Y	Y	N	TSG	Y	Y	Y	Y	N	N	N	Y	Y	Y	Y	N	48	4
PanCancer	DAXX	ENSG00000206206	protein_coding	1616	Y	0	0	1	1	TSG	Y	N	TSG	N	N	N	Y	N	Y	N	N	N	Y	N	Y	N	34	4
PanCancer	DEK	ENSG00000124795	protein_coding	7913	Y	0.00476502639248339	0.307577921852765	0.514500749855839	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ECT2L	ENSG00000203734	protein_coding	345930	Y	0.354720316031009	0.596573590279973	0.46618351258099	2	TSG	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	21	4
PanCancer	EEF1A1	ENSG00000156508	protein_coding	1915	Y	0	0	1	N	N	Y	Y	N	Pssible_Oncogene	Y	Y	Y	Y	N	N	N	Y	Y	N	Y	N	27	4
PanCancer	EPHA7	ENSG00000135333	protein_coding	2045	Y	0.222020748119922	0.596573590279973	0.46618351258099	2	Oncogene/TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ESR1	ENSG00000091831	protein_coding	2099	Y	0.000104885860096561	0.0129804197767986	0.730906641537998	1	Oncogene	Y	Y	N	Y	Y	N	N	Y	N	Y	N	N	Y	N	Y	Y	45	4
PanCancer	EZR	ENSG00000092820	protein_coding	7430	Y	0.182268789110912	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	FANCE	ENSG00000112039	protein_coding	2178	Y	0.246246344263996	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	FGFR1OP	ENSG00000213066	protein_coding	11116	Y	0.515715745068354	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	FOXO3	ENSG00000118689	protein_coding	2309	Y	0.434683683164401	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	GOPC	ENSG00000047932	protein_coding	57120	Y	0.220922981615845	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	HIST1H1C	ENSG00000187837	protein_coding	3006	Y	0.0286077668559838	0.596573590279973	0.46618351258099	N	Y	N	Y	N	Y	N	N	N	N	N	N	N	Y	Y	Y	Y	N	24	4
PanCancer	HIST1H3B	ENSG00000124693	protein_coding	8358	Y	0.0166564999497176	0.596573590279973	0.46618351258099	1	Y	N	N	Oncogene	N	N	N	N	N	N	N	N	Y	Y	N	Y	N	23	4
PanCancer	HIST1H4I	ENSG00000198339	protein_coding	8294	Y	0.351404009194684	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	HLA-A	ENSG00000224320	protein_coding	3105	Y	0	0	1	1	TSG	Y	Y	N	TSG	Y	Y	N	N	N	N	N	Y	Y	N	Y	N	45	4
PanCancer	HLA-B	ENSG00000234745	protein_coding	3106	Y	0.0281696173276487	0.596573590279973	0.46618351258099	N	TSG	N	Y	N	TSG	Y	Y	N	N	N	N	N	Y	Y	N	Y	N	25	4
PanCancer	HMGA1	ENSG00000137309	protein_coding	3159	Y	0.39395152757363	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	HSP90AB1	ENSG00000096384	protein_coding	3326	Y	0.0982282437407387	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	IRF4	ENSG00000137265	protein_coding	3662	Y	0.257343648559651	0.596573590279973	0.46618351258099	1	Oncogene	N	Y	N	N	N	N	Y	Y	N	N	N	N	Y	N	Y	Y	33	4
PanCancer	LATS1	ENSG00000131023	protein_coding	9113	Y	0.156972905518794	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N	Y	N	22	4
